date,year,month,city,region,product,category,revenue,units_sold,cost,profit
2021-12-21,2021,12,Mumbai,West,C,Grocery,13663.76,61,7598.05,6065.71
2022-08-02,2022,8,Bangalore,South,B,Clothing,11067.64,26,7942.59,3125.06
2023-12-30,2023,12,Bangalore,South,A,Electronics,18603.09,60,13508.5,5094.59
2023-05-16,2023,5,Chennai,South,D,Electronics,14113.41,48,8023.28,6090.13
2022-10-24,2022,10,Bangalore,South,D,Electronics,17662.88,53,10495.36,7167.52
2021-11-10,2021,11,Kolkata,East,A,Electronics,19246.78,43,10112.31,9134.47
2023-03-16,2023,3,Bangalore,South,B,Clothing,15183.05,49,11107.29,4075.75
2022-02-02,2022,2,Kolkata,East,C,Grocery,5408.45,52,3221.57,2186.88
2022-10-06,2022,10,Chennai,South,D,Electronics,16678.06,25,9185.76,7492.3
2022-05-11,2022,5,Delhi,North,D,Electronics,15675.21,47,10535.31,5139.9
2022-02-09,2022,2,Chennai,South,B,Clothing,11536.41,52,7532.77,4003.64
2023-04-21,2023,4,Kolkata,East,D,Electronics,11863.92,61,6158.47,5705.45
2021-11-07,2021,11,Chennai,South,A,Electronics,25485.43,57,14347.74,11137.69
2021-05-24,2021,5,Mumbai,West,A,Electronics,17198.16,48,11439.32,5758.84
2021-06-19,2021,6,Delhi,North,D,Electronics,16540.92,63,12539.76,4001.17
2023-10-14,2023,10,Delhi,North,C,Grocery,10453.3,36,7761.8,2691.5
2022-11-09,2022,11,Kolkata,East,D,Electronics,21338.55,43,15179.52,6159.02
2022-02-28,2022,2,Delhi,North,A,Electronics,13876.06,36,9042.89,4833.17
2022-05-22,2022,5,Delhi,North,A,Electronics,8990.07,56,7144.53,1845.54
2021-11-27,2021,11,Chennai,South,D,Electronics,21665.32,64,16535.87,5129.45
2022-02-03,2022,2,Delhi,North,B,Clothing,8915.71,38,4551.7,4364.0
2021-01-30,2021,1,Mumbai,West,B,Clothing,13623.03,57,7105.39,6517.64
2021-12-05,2021,12,Chennai,South,B,Clothing,12418.14,56,8193.36,4224.78
2022-01-20,2022,1,Kolkata,East,D,Electronics,10691.55,25,6486.63,4204.92
2021-04-10,2021,4,Delhi,North,A,Electronics,17843.05,52,13303.5,4539.55
2022-01-29,2022,1,Mumbai,West,A,Electronics,15790.38,46,10350.91,5439.47
2021-08-11,2021,8,Kolkata,East,B,Clothing,9572.11,55,5092.42,4479.69
2023-08-10,2023,8,Mumbai,West,B,Clothing,11767.58,54,6205.8,5561.78
2023-12-21,2023,12,Delhi,North,C,Grocery,13330.29,52,6898.66,6431.63
2022-05-31,2022,5,Bangalore,South,B,Clothing,15768.19,61,12608.16,3160.03
2021-07-15,2021,7,Bangalore,South,B,Clothing,8646.04,50,4558.0,4088.03
2022-11-05,2022,11,Kolkata,East,D,Electronics,19019.31,61,10641.74,8377.57
2022-11-27,2022,11,Delhi,North,B,Clothing,8807.36,64,6443.18,2364.18
2022-03-23,2022,3,Delhi,North,A,Electronics,18855.94,40,12398.58,6457.36
2023-12-10,2023,12,Mumbai,West,A,Electronics,24329.14,48,12978.47,11350.67
2021-09-09,2021,9,Delhi,North,C,Grocery,8174.77,39,5330.6,2844.17
2023-07-19,2023,7,Bangalore,South,A,Electronics,10149.13,34,5365.92,4783.22
2021-11-30,2021,11,Chennai,South,A,Electronics,15238.97,42,8103.51,7135.46
2021-07-14,2021,7,Kolkata,East,A,Electronics,16474.47,46,12719.67,3754.8
2022-04-17,2022,4,Bangalore,South,C,Grocery,8776.31,72,5869.08,2907.23
2021-06-30,2021,6,Mumbai,West,B,Clothing,9797.67,42,5084.68,4712.99
2023-06-02,2023,6,Delhi,North,C,Grocery,8248.1,55,5111.7,3136.4
2021-10-13,2021,10,Bangalore,South,D,Electronics,17451.01,69,13817.14,3633.87
2023-11-10,2023,11,Delhi,North,C,Grocery,14689.55,44,8078.81,6610.74
2021-10-08,2021,10,Bangalore,South,A,Electronics,24875.78,32,13058.92,11816.86
2022-01-19,2022,1,Bangalore,South,D,Electronics,12641.05,52,9928.88,2712.17
2021-02-21,2021,2,Delhi,North,D,Electronics,18882.9,50,14610.56,4272.34
2023-05-29,2023,5,Bangalore,South,A,Electronics,19262.54,48,14203.92,5058.62
2021-03-07,2021,3,Chennai,South,C,Grocery,6740.04,34,5222.1,1517.95
2023-02-27,2023,2,Delhi,North,A,Electronics,17573.58,63,11341.31,6232.27
2023-07-26,2023,7,Bangalore,South,D,Electronics,12035.46,53,8233.44,3802.02
2022-01-13,2022,1,Delhi,North,D,Electronics,19207.08,42,10945.45,8261.62
2021-07-09,2021,7,Mumbai,West,D,Electronics,15110.48,50,10900.89,4209.59
2021-10-19,2021,10,Delhi,North,A,Electronics,17905.71,42,13360.67,4545.04
2022-08-31,2022,8,Delhi,North,C,Grocery,6999.99,57,3930.28,3069.71
2023-05-21,2023,5,Mumbai,West,A,Electronics,23750.63,44,18268.74,5481.89
2023-01-21,2023,1,Bangalore,South,B,Clothing,11956.94,48,7384.7,4572.24
2023-04-05,2023,4,Chennai,South,B,Clothing,11065.95,63,5795.09,5270.86
2021-08-20,2021,8,Chennai,South,D,Electronics,14300.63,44,8584.06,5716.56
2021-07-10,2021,7,Delhi,North,D,Electronics,13674.07,50,8241.29,5432.78
2022-12-12,2022,12,Kolkata,East,C,Grocery,8703.32,43,6113.53,2589.8
2023-04-30,2023,4,Chennai,South,A,Electronics,15805.6,38,12224.34,3581.26
2023-12-02,2023,12,Delhi,North,A,Electronics,23276.82,54,15512.9,7763.92
2021-09-30,2021,9,Delhi,North,A,Electronics,20704.07,56,13569.5,7134.57
2021-06-11,2021,6,Bangalore,South,D,Electronics,12243.05,42,9123.94,3119.11
2022-10-04,2022,10,Mumbai,West,B,Clothing,19041.78,49,14670.66,4371.12
2022-04-06,2022,4,Kolkata,East,B,Clothing,10564.79,31,5774.65,4790.14
2023-09-25,2023,9,Delhi,North,A,Electronics,20440.35,50,11240.67,9199.67
2021-08-29,2021,8,Delhi,North,C,Grocery,10058.29,34,7673.13,2385.15
2021-04-08,2021,4,Mumbai,West,C,Grocery,9956.98,59,5155.47,4801.51
2023-03-11,2023,3,Chennai,South,D,Electronics,9394.4,48,6465.35,2929.06
2023-08-28,2023,8,Kolkata,East,B,Clothing,7781.38,46,5771.68,2009.7
2022-09-27,2022,9,Kolkata,East,B,Clothing,8231.78,42,4435.21,3796.57
2022-08-26,2022,8,Bangalore,South,D,Electronics,21506.36,51,10790.87,10715.49
2021-12-06,2021,12,Bangalore,South,C,Grocery,12831.19,34,6927.03,5904.16
2022-09-27,2022,9,Chennai,South,D,Electronics,16692.99,41,11124.91,5568.08
2022-03-13,2022,3,Delhi,North,D,Electronics,16525.32,54,12765.29,3760.03
2021-10-14,2021,10,Delhi,North,C,Grocery,11266.55,56,6196.21,5070.35
2021-02-01,2021,2,Kolkata,East,A,Electronics,13394.06,32,7043.06,6351.0
2023-01-24,2023,1,Kolkata,East,D,Electronics,15180.63,56,10597.46,4583.17
2023-04-17,2023,4,Bangalore,South,B,Clothing,11638.08,53,6485.02,5153.06
2021-10-22,2021,10,Delhi,North,B,Clothing,17485.05,51,11004.07,6480.98
2023-03-23,2023,3,Chennai,South,D,Electronics,15166.52,55,10673.27,4493.26
2023-05-15,2023,5,Bangalore,South,B,Clothing,5766.21,56,3440.71,2325.5
2023-11-11,2023,11,Chennai,South,C,Grocery,8187.19,62,4842.58,3344.61
2022-01-17,2022,1,Kolkata,East,B,Clothing,8734.59,52,5269.13,3465.46
2022-05-02,2022,5,Kolkata,East,C,Grocery,7329.25,45,3954.18,3375.08
2022-01-13,2022,1,Mumbai,West,A,Electronics,20247.89,59,12024.58,8223.3
2021-01-14,2021,1,Chennai,South,A,Electronics,13532.75,46,9051.54,4481.21
2021-06-06,2021,6,Delhi,North,A,Electronics,17737.85,57,13958.28,3779.58
2023-08-31,2023,8,Mumbai,West,A,Electronics,23247.48,49,15528.9,7718.58
2021-01-03,2021,1,Delhi,North,C,Grocery,8790.28,42,5749.04,3041.24
2023-05-18,2023,5,Bangalore,South,D,Electronics,18830.06,32,13403.25,5426.81
2021-09-20,2021,9,Delhi,North,A,Electronics,16738.66,68,8952.53,7786.13
2021-01-27,2021,1,Delhi,North,D,Electronics,20158.4,50,10987.26,9171.14
2022-07-19,2022,7,Delhi,North,D,Electronics,15021.07,44,10279.26,4741.81
2021-04-18,2021,4,Delhi,North,D,Electronics,19883.89,39,15706.89,4177.0
2023-06-17,2023,6,Delhi,North,B,Clothing,11408.77,48,6136.9,5271.87
2023-10-24,2023,10,Chennai,South,B,Clothing,8427.67,41,5301.08,3126.6
2023-10-06,2023,10,Chennai,South,C,Grocery,10133.19,50,6253.03,3880.16
2023-08-15,2023,8,Kolkata,East,C,Grocery,5358.14,39,4005.4,1352.74
2023-02-28,2023,2,Mumbai,West,B,Clothing,16395.24,59,11673.57,4721.67
2021-06-24,2021,6,Kolkata,East,B,Clothing,7145.02,65,5129.08,2015.94
2023-09-27,2023,9,Kolkata,East,C,Grocery,5541.6,55,3543.72,1997.88
2021-09-19,2021,9,Kolkata,East,B,Clothing,10289.62,41,5635.82,4653.8
2023-01-15,2023,1,Chennai,South,B,Clothing,14763.43,58,9002.86,5760.56
2023-03-20,2023,3,Chennai,South,D,Electronics,14304.46,39,10692.39,3612.07
2022-02-13,2022,2,Chennai,South,C,Grocery,6720.1,57,4374.93,2345.17
2022-01-29,2022,1,Delhi,North,D,Electronics,17383.18,63,10597.27,6785.91
2021-01-26,2021,1,Mumbai,West,A,Electronics,15544.76,53,10208.43,5336.33
2021-09-14,2021,9,Bangalore,South,A,Electronics,8500.01,58,5135.73,3364.28
2022-12-19,2022,12,Kolkata,East,A,Electronics,16943.12,49,10754.2,6188.92
2023-02-20,2023,2,Delhi,North,B,Clothing,13923.94,56,9992.16,3931.78
2021-10-17,2021,10,Chennai,South,C,Grocery,12816.14,59,6820.8,5995.34
2022-01-15,2022,1,Chennai,South,B,Clothing,9636.63,55,5972.61,3664.01
2021-03-12,2021,3,Kolkata,East,C,Grocery,5220.67,58,3634.86,1585.81
2021-02-03,2021,2,Mumbai,West,B,Clothing,14291.17,40,8752.75,5538.42
2023-10-10,2023,10,Chennai,South,D,Electronics,22852.94,49,17569.54,5283.41
2022-04-17,2022,4,Bangalore,South,A,Electronics,20111.5,58,10249.37,9862.13
2022-07-26,2022,7,Delhi,North,C,Grocery,5325.74,59,2887.74,2438.0
2023-05-10,2023,5,Bangalore,South,C,Grocery,7835.06,54,5800.66,2034.4
2021-03-12,2021,3,Bangalore,South,C,Grocery,8268.67,38,5884.65,2384.02
2022-01-26,2022,1,Mumbai,West,C,Grocery,11654.15,54,6696.62,4957.53
2023-05-01,2023,5,Bangalore,South,D,Electronics,12848.46,58,7523.53,5324.93
2023-03-11,2023,3,Bangalore,South,D,Electronics,15160.14,57,10637.42,4522.72
2023-05-24,2023,5,Chennai,South,A,Electronics,12096.25,33,9458.48,2637.77
2021-05-18,2021,5,Mumbai,West,C,Grocery,11328.84,46,8071.94,3256.91
2022-03-30,2022,3,Delhi,North,C,Grocery,8095.17,48,5658.07,2437.1
2023-08-18,2023,8,Chennai,South,C,Grocery,6652.86,45,4886.18,1766.69
2022-10-17,2022,10,Chennai,South,B,Clothing,5613.25,49,4088.17,1525.09
2022-05-30,2022,5,Mumbai,West,C,Grocery,8221.54,57,4708.19,3513.35
2023-06-25,2023,6,Bangalore,South,D,Electronics,8497.02,57,4776.16,3720.87
2023-07-22,2023,7,Delhi,North,C,Grocery,4631.19,37,3601.49,1029.7
2021-03-15,2021,3,Mumbai,West,B,Clothing,12372.28,64,9126.5,3245.78
2021-09-17,2021,9,Bangalore,South,C,Grocery,6632.42,42,4351.44,2280.98
2021-08-13,2021,8,Mumbai,West,A,Electronics,25568.81,52,19228.33,6340.47
2023-10-11,2023,10,Chennai,South,C,Grocery,11902.94,41,6121.15,5781.79
2021-11-02,2021,11,Delhi,North,C,Grocery,9951.41,51,6014.9,3936.51
2023-07-01,2023,7,Mumbai,West,A,Electronics,17728.94,46,12906.02,4822.92
2023-08-08,2023,8,Mumbai,West,C,Grocery,11235.66,47,8574.34,2661.32
2022-04-27,2022,4,Delhi,North,D,Electronics,12648.28,59,9847.02,2801.26
2023-06-15,2023,6,Delhi,North,D,Electronics,13297.14,55,9576.28,3720.86
2023-01-10,2023,1,Chennai,South,D,Electronics,15813.42,51,12094.44,3718.98
2021-01-20,2021,1,Mumbai,West,C,Grocery,10834.48,47,6597.53,4236.95
2023-10-28,2023,10,Bangalore,South,B,Clothing,19377.59,51,12637.06,6740.53
2022-01-24,2022,1,Bangalore,South,B,Clothing,14174.47,49,9469.63,4704.84
2023-04-15,2023,4,Bangalore,South,B,Clothing,12504.49,37,7670.83,4833.66
2021-08-01,2021,8,Chennai,South,D,Electronics,15120.3,49,7890.08,7230.22
2021-10-08,2021,10,Delhi,North,D,Electronics,24228.2,62,14571.15,9657.05
2023-05-03,2023,5,Bangalore,South,C,Grocery,8144.53,50,5208.45,2936.08
2022-05-04,2022,5,Mumbai,West,A,Electronics,11418.67,47,6331.08,5087.6
2023-05-31,2023,5,Delhi,North,A,Electronics,15590.87,61,12148.83,3442.04
2022-03-23,2022,3,Chennai,South,B,Clothing,11097.76,72,5933.07,5164.69
2021-11-07,2021,11,Kolkata,East,D,Electronics,20027.08,59,14207.91,5819.17
2022-09-11,2022,9,Chennai,South,A,Electronics,15603.98,46,10398.03,5205.95
2022-05-05,2022,5,Bangalore,South,D,Electronics,14282.27,54,8549.73,5732.54
2022-06-01,2022,6,Delhi,North,B,Clothing,9283.96,59,6597.03,2686.93
2021-10-28,2021,10,Chennai,South,A,Electronics,27210.59,57,16421.45,10789.14
2022-07-22,2022,7,Mumbai,West,B,Clothing,9374.63,43,5882.16,3492.47
2022-03-13,2022,3,Bangalore,South,A,Electronics,13754.17,39,9422.31,4331.85
2023-11-20,2023,11,Bangalore,South,B,Clothing,12336.0,48,7710.64,4625.36
2021-12-08,2021,12,Mumbai,West,B,Clothing,16426.71,27,9526.92,6899.79
2022-12-01,2022,12,Bangalore,South,B,Clothing,14547.18,43,8903.89,5643.29
2022-04-27,2022,4,Bangalore,South,C,Grocery,10327.95,44,5204.63,5123.32
2021-12-26,2021,12,Bangalore,South,D,Electronics,20362.4,32,12133.65,8228.74
2023-05-10,2023,5,Delhi,North,D,Electronics,19459.68,56,11828.4,7631.28
2022-03-02,2022,3,Delhi,North,D,Electronics,20548.68,50,11602.33,8946.35
2021-06-03,2021,6,Mumbai,West,A,Electronics,14098.31,33,10734.55,3363.76
2021-02-26,2021,2,Kolkata,East,D,Electronics,12385.99,63,9543.1,2842.89
2021-10-11,2021,10,Bangalore,South,B,Clothing,15400.98,44,11648.18,3752.81
2022-07-20,2022,7,Kolkata,East,A,Electronics,12697.56,45,7329.24,5368.32
2021-01-14,2021,1,Delhi,North,D,Electronics,16820.97,41,8432.49,8388.49
2023-03-05,2023,3,Delhi,North,C,Grocery,7174.27,53,5607.11,1567.15
2021-02-28,2021,2,Chennai,South,B,Clothing,10085.77,50,5691.14,4394.63
2022-10-14,2022,10,Chennai,South,D,Electronics,18499.51,60,14461.45,4038.07
2022-03-22,2022,3,Mumbai,West,C,Grocery,9613.09,48,5773.84,3839.26
2023-01-29,2023,1,Bangalore,South,A,Electronics,18254.93,32,11306.87,6948.06
2023-02-12,2023,2,Kolkata,East,B,Clothing,9393.78,62,5966.69,3427.09
2022-01-16,2022,1,Delhi,North,A,Electronics,16833.97,62,12105.78,4728.19
2023-07-17,2023,7,Delhi,North,C,Grocery,5364.48,39,3343.52,2020.96
2021-01-05,2021,1,Bangalore,South,C,Grocery,5892.5,57,4025.38,1867.12
2022-02-07,2022,2,Mumbai,West,A,Electronics,19961.05,59,11509.92,8451.12
2023-02-07,2023,2,Delhi,North,A,Electronics,18493.68,64,13044.23,5449.45
2023-01-29,2023,1,Kolkata,East,B,Clothing,10810.8,59,5473.44,5337.36
2023-02-18,2023,2,Delhi,North,C,Grocery,7497.35,64,5628.11,1869.25
2021-12-14,2021,12,Bangalore,South,C,Grocery,8674.83,59,6196.85,2477.97
2023-06-20,2023,6,Delhi,North,C,Grocery,5813.56,43,4240.17,1573.38
2022-03-14,2022,3,Delhi,North,B,Clothing,14726.2,54,10616.64,4109.56
2023-09-23,2023,9,Kolkata,East,A,Electronics,16422.36,37,11491.3,4931.05
2022-11-12,2022,11,Mumbai,West,A,Electronics,19369.21,41,13538.99,5830.22
2022-12-19,2022,12,Kolkata,East,D,Electronics,20860.01,35,14218.2,6641.82
2023-08-29,2023,8,Chennai,South,B,Clothing,10123.22,41,5713.4,4409.81
2023-07-15,2023,7,Bangalore,South,B,Clothing,10670.46,61,7972.64,2697.82
2023-03-04,2023,3,Delhi,North,B,Clothing,12264.26,38,7556.06,4708.2
2021-01-17,2021,1,Chennai,South,A,Electronics,20458.91,59,15483.32,4975.59
2021-07-28,2021,7,Delhi,North,C,Grocery,7243.8,50,5152.8,2091.01
2022-08-09,2022,8,Kolkata,East,A,Electronics,12680.11,30,9465.59,3214.52
2023-05-11,2023,5,Chennai,South,B,Clothing,8718.97,54,6553.7,2165.27
2021-07-27,2021,7,Chennai,South,B,Clothing,9185.61,54,6278.82,2906.79
2021-09-03,2021,9,Chennai,South,A,Electronics,11999.76,62,6369.04,5630.71
2023-04-28,2023,4,Chennai,South,B,Clothing,7666.45,47,4242.68,3423.77
2022-01-22,2022,1,Delhi,North,A,Electronics,15546.96,60,10180.89,5366.07
2022-01-21,2022,1,Chennai,South,A,Electronics,16162.4,71,9688.03,6474.37
2023-08-10,2023,8,Kolkata,East,C,Grocery,7633.61,32,4715.08,2918.54
2021-01-26,2021,1,Chennai,South,D,Electronics,8397.37,39,6540.36,1857.0
2021-02-18,2021,2,Kolkata,East,B,Clothing,8781.99,42,6345.07,2436.92
2023-02-25,2023,2,Kolkata,East,B,Clothing,7550.76,47,5814.01,1736.75
2021-01-07,2021,1,Mumbai,West,B,Clothing,12379.12,41,8915.2,3463.91
2022-12-04,2022,12,Bangalore,South,B,Clothing,14172.79,45,11223.34,2949.45
2023-04-27,2023,4,Chennai,South,B,Clothing,9889.15,46,6643.4,3245.75
2022-05-25,2022,5,Kolkata,East,D,Electronics,7906.84,43,5872.36,2034.48
2022-06-02,2022,6,Chennai,South,B,Clothing,7352.61,45,4646.53,2706.08
2021-01-08,2021,1,Bangalore,South,B,Clothing,11018.67,63,5769.14,5249.53
2023-02-12,2023,2,Delhi,North,D,Electronics,18752.38,45,9751.97,9000.41
2023-10-14,2023,10,Kolkata,East,D,Electronics,11468.69,41,9169.78,2298.91
2021-09-06,2021,9,Delhi,North,B,Clothing,12749.34,43,6878.03,5871.3
2022-11-14,2022,11,Chennai,South,B,Clothing,17870.77,54,10610.22,7260.55
2021-04-11,2021,4,Kolkata,East,D,Electronics,7927.37,62,5806.86,2120.51
2023-10-05,2023,10,Bangalore,South,C,Grocery,10814.05,44,7384.44,3429.61
2022-04-16,2022,4,Kolkata,East,D,Electronics,7595.68,52,5611.77,1983.91
2023-10-19,2023,10,Mumbai,West,D,Electronics,20368.67,49,14640.59,5728.08
2023-06-11,2023,6,Mumbai,West,C,Grocery,8323.66,56,6060.88,2262.78
2022-01-10,2022,1,Chennai,South,D,Electronics,15250.05,36,9071.87,6178.18
2022-09-27,2022,9,Mumbai,West,D,Electronics,16479.86,49,8242.67,8237.19
2021-08-30,2021,8,Bangalore,South,C,Grocery,6684.38,51,5075.74,1608.64
2022-04-09,2022,4,Bangalore,South,B,Clothing,10451.39,38,7741.38,2710.01
2023-01-28,2023,1,Chennai,South,A,Electronics,11783.29,58,6785.41,4997.88
2021-11-19,2021,11,Delhi,North,B,Clothing,14949.12,76,11268.46,3680.66
2023-03-05,2023,3,Chennai,South,A,Electronics,15888.87,48,11865.41,4023.46
2022-04-21,2022,4,Delhi,North,B,Clothing,10311.27,57,7486.88,2824.4
2021-05-18,2021,5,Bangalore,South,A,Electronics,12587.97,55,7873.78,4714.19
2022-10-25,2022,10,Bangalore,South,B,Clothing,12852.08,53,7582.62,5269.46
2022-04-24,2022,4,Chennai,South,C,Grocery,7900.17,51,6002.45,1897.72
2021-04-10,2021,4,Bangalore,South,C,Grocery,5156.05,47,3359.21,1796.84
2023-07-01,2023,7,Kolkata,East,B,Clothing,5180.31,74,4032.11,1148.2
2021-12-16,2021,12,Kolkata,East,B,Clothing,16954.47,45,10443.07,6511.4
2022-12-05,2022,12,Kolkata,East,C,Grocery,9343.58,49,6448.58,2895.0
2022-10-19,2022,10,Kolkata,East,D,Electronics,21870.31,55,15823.7,6046.61
2022-09-18,2022,9,Bangalore,South,A,Electronics,12864.14,49,9118.96,3745.18
2022-08-13,2022,8,Mumbai,West,C,Grocery,8699.25,29,4861.39,3837.85
2022-02-26,2022,2,Delhi,North,C,Grocery,10258.39,47,6260.67,3997.72
2022-11-23,2022,11,Kolkata,East,C,Grocery,8044.52,51,4709.31,3335.21
2021-05-06,2021,5,Bangalore,South,A,Electronics,14782.36,43,8786.91,5995.45
2022-12-16,2022,12,Kolkata,East,B,Clothing,11555.37,67,8391.06,3164.31
2023-09-22,2023,9,Bangalore,South,B,Clothing,8000.64,64,6066.39,1934.26
2021-09-21,2021,9,Mumbai,West,D,Electronics,18158.83,42,10850.47,7308.36
2021-12-29,2021,12,Chennai,South,D,Electronics,17576.17,47,11025.83,6550.33
2021-09-11,2021,9,Kolkata,East,A,Electronics,20270.24,67,12938.7,7331.54
2022-03-10,2022,3,Kolkata,East,B,Clothing,8357.86,55,5833.75,2524.11
2023-10-20,2023,10,Bangalore,South,A,Electronics,21274.88,53,11156.2,10118.68
2022-03-15,2022,3,Chennai,South,D,Electronics,14466.64,71,9819.83,4646.81
2021-06-25,2021,6,Mumbai,West,A,Electronics,12981.31,53,10238.37,2742.93
2021-09-13,2021,9,Kolkata,East,B,Clothing,6954.5,65,5295.46,1659.04
2023-07-19,2023,7,Bangalore,South,C,Grocery,8642.19,69,4893.73,3748.46
2023-09-15,2023,9,Mumbai,West,C,Grocery,4809.65,44,3799.68,1009.97
2022-05-10,2022,5,Bangalore,South,B,Clothing,11051.03,65,8604.8,2446.23
2022-11-01,2022,11,Bangalore,South,B,Clothing,13767.57,45,10654.23,3113.34
2022-07-03,2022,7,Delhi,North,D,Electronics,11148.56,53,6540.47,4608.08
2023-09-23,2023,9,Mumbai,West,A,Electronics,21866.46,50,11647.35,10219.11
2021-01-17,2021,1,Bangalore,South,B,Clothing,12144.62,21,8283.96,3860.66
2023-05-08,2023,5,Mumbai,West,B,Clothing,7959.83,55,5106.5,2853.33
2022-04-05,2022,4,Bangalore,South,B,Clothing,12969.78,43,10365.08,2604.7
2022-01-21,2022,1,Chennai,South,A,Electronics,10778.12,37,7446.73,3331.39
2023-05-11,2023,5,Mumbai,West,D,Electronics,20045.13,53,12765.33,7279.8
2021-09-26,2021,9,Delhi,North,B,Clothing,12831.51,41,7554.13,5277.38
2022-10-08,2022,10,Mumbai,West,B,Clothing,18766.58,38,12791.68,5974.9
2021-03-04,2021,3,Chennai,South,B,Clothing,12314.84,61,9280.17,3034.68
2021-12-03,2021,12,Bangalore,South,D,Electronics,23515.43,45,17689.86,5825.58
2021-02-05,2021,2,Mumbai,West,C,Grocery,8467.5,58,6319.95,2147.55
2021-04-26,2021,4,Chennai,South,C,Grocery,6142.83,62,3370.89,2771.94
2021-04-04,2021,4,Delhi,North,D,Electronics,21591.55,37,11324.17,10267.37
2023-10-29,2023,10,Kolkata,East,C,Grocery,11317.67,44,8766.13,2551.54
2021-11-06,2021,11,Kolkata,East,B,Clothing,14596.19,52,10443.69,4152.5
2023-06-04,2023,6,Delhi,North,C,Grocery,8598.9,64,6390.84,2208.06
2023-11-17,2023,11,Mumbai,West,B,Clothing,15756.44,50,11169.41,4587.03
2023-11-06,2023,11,Kolkata,East,B,Clothing,13456.35,49,7705.33,5751.02
2021-03-23,2021,3,Mumbai,West,B,Clothing,14443.45,37,8280.09,6163.36
2021-01-31,2021,1,Chennai,South,A,Electronics,18413.73,46,11871.25,6542.48
2022-07-15,2022,7,Chennai,South,D,Electronics,9309.13,52,6835.51,2473.62
2023-05-13,2023,5,Mumbai,West,B,Clothing,10984.15,61,5831.55,5152.6
2023-01-12,2023,1,Bangalore,South,B,Clothing,7851.93,65,4436.8,3415.13
2022-02-13,2022,2,Delhi,North,B,Clothing,8809.96,49,6760.25,2049.71
2022-11-25,2022,11,Delhi,North,D,Electronics,22846.97,42,13310.72,9536.25
2021-04-29,2021,4,Bangalore,South,C,Grocery,8030.02,35,5059.4,2970.62
2023-05-14,2023,5,Chennai,South,C,Grocery,6466.19,53,4712.59,1753.59
2023-04-12,2023,4,Mumbai,West,A,Electronics,17891.33,42,12017.34,5873.99
2022-01-28,2022,1,Mumbai,West,A,Electronics,10980.34,35,5922.9,5057.44
2022-03-28,2022,3,Chennai,South,B,Clothing,11060.62,50,8672.74,2387.88
2022-06-22,2022,6,Delhi,North,D,Electronics,14370.06,53,9267.53,5102.52
2023-11-13,2023,11,Mumbai,West,D,Electronics,18238.37,37,13714.47,4523.89
2023-04-16,2023,4,Bangalore,South,D,Electronics,17954.73,46,13125.76,4828.96
2021-12-20,2021,12,Kolkata,East,C,Grocery,8116.11,54,5064.31,3051.81
2022-02-20,2022,2,Delhi,North,C,Grocery,6766.78,59,3757.53,3009.25
2021-11-29,2021,11,Chennai,South,C,Grocery,9734.87,47,5729.09,4005.78
2022-08-10,2022,8,Mumbai,West,B,Clothing,13058.52,52,9063.51,3995.01
2022-02-13,2022,2,Chennai,South,B,Clothing,8965.66,51,6508.34,2457.32
2023-05-21,2023,5,Mumbai,West,B,Clothing,11181.98,45,6129.28,5052.7
2022-04-24,2022,4,Bangalore,South,C,Grocery,6911.72,65,4463.57,2448.16
2021-05-14,2021,5,Delhi,North,A,Electronics,20794.42,45,13094.64,7699.78
2021-08-14,2021,8,Mumbai,West,A,Electronics,16572.34,55,11099.25,5473.09
2023-10-23,2023,10,Bangalore,South,D,Electronics,14179.13,52,9112.33,5066.8
2021-10-08,2021,10,Mumbai,West,C,Grocery,12318.4,44,6879.69,5438.71
2022-12-01,2022,12,Delhi,North,D,Electronics,30953.29,52,19015.54,11937.75
2023-02-17,2023,2,Delhi,North,A,Electronics,19871.38,43,10434.32,9437.06
2023-06-12,2023,6,Bangalore,South,B,Clothing,9308.49,49,6607.9,2700.59
2021-07-29,2021,7,Kolkata,East,A,Electronics,15099.29,57,7642.89,7456.4
2022-04-28,2022,4,Kolkata,East,D,Electronics,8830.74,71,6689.39,2141.35
2022-12-23,2022,12,Mumbai,West,B,Clothing,18001.28,46,11305.12,6696.16
